ServerName,Database,Table,Column
Snowflake (COMPUTE_WH),SNOWFLAKE.ACCOUNT_USAGE,QUERY_HISTORY,RELEASE_VERSION
Snowflake (COMPUTE_WH),SNOWFLAKE.ACCOUNT_USAGE,QUERY_HISTORY,EXTERNAL_FUNCTION_TOTAL_INVOCATIONS
Snowflake (COMPUTE_WH),SNOWFLAKE.ACCOUNT_USAGE,QUERY_HISTORY,EXTERNAL_FUNCTION_TOTAL_SENT_ROWS
Snowflake (COMPUTE_WH),SNOWFLAKE.ACCOUNT_USAGE,QUERY_HISTORY,EXTERNAL_FUNCTION_TOTAL_RECEIVED_ROWS
Snowflake (COMPUTE_WH),SNOWFLAKE.ACCOUNT_USAGE,QUERY_HISTORY,EXTERNAL_FUNCTION_TOTAL_SENT_BYTES
Snowflake (COMPUTE_WH),SNOWFLAKE.ACCOUNT_USAGE,QUERY_HISTORY,EXTERNAL_FUNCTION_TOTAL_RECEIVED_BYTES
Snowflake (COMPUTE_WH),SNOWFLAKE.ACCOUNT_USAGE,QUERY_HISTORY,QUERY_LOAD_PERCENT
Snowflake (COMPUTE_WH),SNOWFLAKE.ACCOUNT_USAGE,QUERY_HISTORY,IS_CLIENT_GENERATED_STATEMENT
Snowflake (COMPUTE_WH),SNOWFLAKE.ACCOUNT_USAGE,QUERY_HISTORY,QUERY_ACCELERATION_BYTES_SCANNED
Snowflake (COMPUTE_WH),SNOWFLAKE.ACCOUNT_USAGE,QUERY_HISTORY,QUERY_ACCELERATION_PARTITIONS_SCANNED
Snowflake (COMPUTE_WH),SNOWFLAKE.ACCOUNT_USAGE,QUERY_HISTORY,QUERY_ACCELERATION_UPPER_LIMIT_SCALE_FACTOR
Snowflake (COMPUTE_WH),SNOWFLAKE.ACCOUNT_USAGE,PIPE_USAGE_HISTORY,PIPE_ID
Snowflake (COMPUTE_WH),SNOWFLAKE.ACCOUNT_USAGE,PIPE_USAGE_HISTORY,PIPE_NAME
Snowflake (COMPUTE_WH),SNOWFLAKE.ACCOUNT_USAGE,PIPE_USAGE_HISTORY,START_TIME
Snowflake (COMPUTE_WH),SNOWFLAKE.ACCOUNT_USAGE,PIPE_USAGE_HISTORY,END_TIME
Snowflake (COMPUTE_WH),SNOWFLAKE.ACCOUNT_USAGE,PIPE_USAGE_HISTORY,CREDITS_USED
Snowflake (COMPUTE_WH),SNOWFLAKE.ACCOUNT_USAGE,PIPE_USAGE_HISTORY,BYTES_INSERTED
Snowflake (COMPUTE_WH),SNOWFLAKE.ACCOUNT_USAGE,PIPE_USAGE_HISTORY,FILES_INSERTED
Snowflake (COMPUTE_WH),SNOWFLAKE.ACCOUNT_USAGE,TASK_VERSIONS,ROOT_TASK_ID
Snowflake (COMPUTE_WH),SNOWFLAKE.ACCOUNT_USAGE,TASK_VERSIONS,GRAPH_VERSION
Snowflake (COMPUTE_WH),SNOWFLAKE.ACCOUNT_USAGE,TASK_VERSIONS,GRAPH_VERSION_CREATED_ON
Snowflake (COMPUTE_WH),SNOWFLAKE.ACCOUNT_USAGE,TASK_VERSIONS,NAME
Snowflake (COMPUTE_WH),SNOWFLAKE.ACCOUNT_USAGE,TASK_VERSIONS,ID
Snowflake (COMPUTE_WH),SNOWFLAKE.ACCOUNT_USAGE,TASK_VERSIONS,DATABASE_ID
Snowflake (COMPUTE_WH),SNOWFLAKE.ACCOUNT_USAGE,TASK_VERSIONS,DATABASE_NAME
Snowflake (COMPUTE_WH),SNOWFLAKE.ACCOUNT_USAGE,TASK_VERSIONS,SCHEMA_ID
Snowflake (COMPUTE_WH),SNOWFLAKE.ACCOUNT_USAGE,TASK_VERSIONS,SCHEMA_NAME
Snowflake (COMPUTE_WH),SNOWFLAKE.ACCOUNT_USAGE,TASK_VERSIONS,OWNER
Snowflake (COMPUTE_WH),SNOWFLAKE.ACCOUNT_USAGE,TASK_VERSIONS,COMMENT
Snowflake (COMPUTE_WH),SNOWFLAKE.ACCOUNT_USAGE,TASK_VERSIONS,WAREHOUSE_NAME
Snowflake (COMPUTE_WH),SNOWFLAKE.ACCOUNT_USAGE,TASK_VERSIONS,SCHEDULE
Snowflake (COMPUTE_WH),SNOWFLAKE.ACCOUNT_USAGE,TASK_VERSIONS,PREDECESSORS
Snowflake (COMPUTE_WH),SNOWFLAKE.ACCOUNT_USAGE,TASK_VERSIONS,STATE
Snowflake (COMPUTE_WH),SNOWFLAKE.ACCOUNT_USAGE,TASK_VERSIONS,DEFINITION
Snowflake (COMPUTE_WH),SNOWFLAKE.ACCOUNT_USAGE,TASK_VERSIONS,CONDITION_TEXT
Snowflake (COMPUTE_WH),SNOWFLAKE.ACCOUNT_USAGE,TASK_VERSIONS,ALLOW_OVERLAPPING_EXECUTION
Snowflake (COMPUTE_WH),SNOWFLAKE.ACCOUNT_USAGE,TASK_VERSIONS,ERROR_INTEGRATION
Snowflake (COMPUTE_WH),SNOWFLAKE.ACCOUNT_USAGE,TASK_VERSIONS,LAST_COMMITTED_ON
Snowflake (COMPUTE_WH),SNOWFLAKE.ACCOUNT_USAGE,TASK_VERSIONS,LAST_SUSPENDED_ON
Snowflake (COMPUTE_WH),SNOWFLAKE.ACCOUNT_USAGE,SERVERLESS_TASK_HISTORY,START_TIME
Snowflake (COMPUTE_WH),SNOWFLAKE.ACCOUNT_USAGE,SERVERLESS_TASK_HISTORY,END_TIME
Snowflake (COMPUTE_WH),SNOWFLAKE.ACCOUNT_USAGE,SERVERLESS_TASK_HISTORY,CREDITS_USED
Snowflake (COMPUTE_WH),SNOWFLAKE.ACCOUNT_USAGE,SERVERLESS_TASK_HISTORY,TASK_ID
Snowflake (COMPUTE_WH),SNOWFLAKE.ACCOUNT_USAGE,SERVERLESS_TASK_HISTORY,TASK_NAME
Snowflake (COMPUTE_WH),SNOWFLAKE.ACCOUNT_USAGE,SERVERLESS_TASK_HISTORY,SCHEMA_ID
Snowflake (COMPUTE_WH),SNOWFLAKE.ACCOUNT_USAGE,SERVERLESS_TASK_HISTORY,SCHEMA_NAME
Snowflake (COMPUTE_WH),SNOWFLAKE.ACCOUNT_USAGE,SERVERLESS_TASK_HISTORY,DATABASE_ID
Snowflake (COMPUTE_WH),SNOWFLAKE.ACCOUNT_USAGE,SERVERLESS_TASK_HISTORY,DATABASE_NAME
Snowflake (COMPUTE_WH),SNOWFLAKE.DATA_SHARING_USAGE,LISTING_CONSUMPTION_DAILY,EVENT_DATE
Snowflake (COMPUTE_WH),SNOWFLAKE.DATA_SHARING_USAGE,LISTING_CONSUMPTION_DAILY,EXCHANGE_NAME
Snowflake (COMPUTE_WH),SNOWFLAKE.DATA_SHARING_USAGE,LISTING_CONSUMPTION_DAILY,SNOWFLAKE_REGION
Snowflake (COMPUTE_WH),SNOWFLAKE.DATA_SHARING_USAGE,LISTING_CONSUMPTION_DAILY,LISTING_NAME
Snowflake (COMPUTE_WH),SNOWFLAKE.DATA_SHARING_USAGE,LISTING_CONSUMPTION_DAILY,LISTING_DISPLAY_NAME
Snowflake (COMPUTE_WH),SNOWFLAKE.DATA_SHARING_USAGE,LISTING_CONSUMPTION_DAILY,LISTING_GLOBAL_NAME
Snowflake (COMPUTE_WH),SNOWFLAKE.DATA_SHARING_USAGE,LISTING_CONSUMPTION_DAILY,PROVIDER_ACCOUNT_LOCATOR
Snowflake (COMPUTE_WH),SNOWFLAKE.DATA_SHARING_USAGE,LISTING_CONSUMPTION_DAILY,PROVIDER_ACCOUNT_NAME
Snowflake (COMPUTE_WH),SNOWFLAKE.DATA_SHARING_USAGE,LISTING_CONSUMPTION_DAILY,SHARE_NAME
Snowflake (COMPUTE_WH),SNOWFLAKE.DATA_SHARING_USAGE,LISTING_CONSUMPTION_DAILY,CONSUMER_ACCOUNT_LOCATOR
Snowflake (COMPUTE_WH),SNOWFLAKE.DATA_SHARING_USAGE,LISTING_CONSUMPTION_DAILY,CONSUMER_ACCOUNT_NAME
Snowflake (COMPUTE_WH),SNOWFLAKE.DATA_SHARING_USAGE,LISTING_CONSUMPTION_DAILY,CONSUMER_ORGANIZATION
Snowflake (COMPUTE_WH),SNOWFLAKE.DATA_SHARING_USAGE,LISTING_CONSUMPTION_DAILY,JOBS
Snowflake (COMPUTE_WH),SNOWFLAKE.ORGANIZATION_USAGE,PREVIEW_DATA_TRANSFER_DAILY_HISTORY,SERVICE_TYPE
Snowflake (COMPUTE_WH),SNOWFLAKE.ORGANIZATION_USAGE,PREVIEW_DATA_TRANSFER_DAILY_HISTORY,ORGANIZATION_NAME
Snowflake (COMPUTE_WH),SNOWFLAKE.ORGANIZATION_USAGE,PREVIEW_DATA_TRANSFER_DAILY_HISTORY,ACCOUNT_NAME
Snowflake (COMPUTE_WH),SNOWFLAKE.ORGANIZATION_USAGE,PREVIEW_DATA_TRANSFER_DAILY_HISTORY,USAGE_DATE
Snowflake (COMPUTE_WH),SNOWFLAKE.ORGANIZATION_USAGE,PREVIEW_DATA_TRANSFER_DAILY_HISTORY,TB_TRANSFERED
Snowflake (COMPUTE_WH),SNOWFLAKE.ORGANIZATION_USAGE,PREVIEW_DATA_TRANSFER_DAILY_HISTORY,REGION
Snowflake (COMPUTE_WH),SNOWFLAKE.ORGANIZATION_USAGE,PREVIEW_DATA_TRANSFER_DAILY_HISTORY,ACCOUNT_LOCATOR
Snowflake (COMPUTE_WH),SNOWFLAKE.ORGANIZATION_USAGE,PREVIEW_USAGE_IN_CURRENCY_DAILY,ORGANIZATION_NAME
Snowflake (COMPUTE_WH),SNOWFLAKE.ORGANIZATION_USAGE,PREVIEW_USAGE_IN_CURRENCY_DAILY,CONTRACT_NUMBER
Snowflake (COMPUTE_WH),SNOWFLAKE.ORGANIZATION_USAGE,PREVIEW_USAGE_IN_CURRENCY_DAILY,ACCOUNT_NAME
Snowflake (COMPUTE_WH),SNOWFLAKE.ORGANIZATION_USAGE,PREVIEW_USAGE_IN_CURRENCY_DAILY,ACCOUNT_LOCATOR
Snowflake (COMPUTE_WH),SNOWFLAKE.ORGANIZATION_USAGE,PREVIEW_USAGE_IN_CURRENCY_DAILY,REGION
Snowflake (COMPUTE_WH),SNOWFLAKE.ORGANIZATION_USAGE,PREVIEW_USAGE_IN_CURRENCY_DAILY,SERVICE_LEVEL
Snowflake (COMPUTE_WH),SNOWFLAKE.ORGANIZATION_USAGE,PREVIEW_USAGE_IN_CURRENCY_DAILY,USAGE_DATE
Snowflake (COMPUTE_WH),SNOWFLAKE.ORGANIZATION_USAGE,PREVIEW_USAGE_IN_CURRENCY_DAILY,USAGE_TYPE
Snowflake (COMPUTE_WH),SNOWFLAKE.ORGANIZATION_USAGE,PREVIEW_USAGE_IN_CURRENCY_DAILY,CURRENCY
Snowflake (COMPUTE_WH),SNOWFLAKE.ORGANIZATION_USAGE,PREVIEW_USAGE_IN_CURRENCY_DAILY,USAGE
Snowflake (COMPUTE_WH),SNOWFLAKE.ORGANIZATION_USAGE,PREVIEW_USAGE_IN_CURRENCY_DAILY,USAGE_IN_CURRENCY
Snowflake (COMPUTE_WH),SNOWFLAKE_SAMPLE_DATA.TPCDS_SF100TCL,CATALOG_PAGE,CP_CATALOG_PAGE_SK
Snowflake (COMPUTE_WH),SNOWFLAKE_SAMPLE_DATA.TPCDS_SF100TCL,CATALOG_PAGE,CP_CATALOG_PAGE_ID
Snowflake (COMPUTE_WH),SNOWFLAKE_SAMPLE_DATA.TPCDS_SF100TCL,CATALOG_PAGE,CP_START_DATE_SK
Snowflake (COMPUTE_WH),SNOWFLAKE_SAMPLE_DATA.TPCDS_SF100TCL,CATALOG_PAGE,CP_END_DATE_SK
Snowflake (COMPUTE_WH),SNOWFLAKE_SAMPLE_DATA.TPCDS_SF100TCL,CATALOG_PAGE,CP_DEPARTMENT
Snowflake (COMPUTE_WH),SNOWFLAKE_SAMPLE_DATA.TPCDS_SF100TCL,CATALOG_PAGE,CP_CATALOG_NUMBER
Snowflake (COMPUTE_WH),SNOWFLAKE_SAMPLE_DATA.TPCDS_SF100TCL,CATALOG_PAGE,CP_CATALOG_PAGE_NUMBER
Snowflake (COMPUTE_WH),SNOWFLAKE_SAMPLE_DATA.TPCDS_SF100TCL,CATALOG_PAGE,CP_DESCRIPTION
Snowflake (COMPUTE_WH),SNOWFLAKE_SAMPLE_DATA.TPCDS_SF100TCL,CATALOG_PAGE,CP_TYPE
Snowflake (COMPUTE_WH),SNOWFLAKE_SAMPLE_DATA.TPCDS_SF100TCL,CATALOG_RETURNS,CR_RETURNED_DATE_SK
Snowflake (COMPUTE_WH),SNOWFLAKE_SAMPLE_DATA.TPCDS_SF100TCL,CATALOG_RETURNS,CR_RETURNED_TIME_SK
Snowflake (COMPUTE_WH),SNOWFLAKE_SAMPLE_DATA.TPCDS_SF100TCL,CATALOG_RETURNS,CR_ITEM_SK
Snowflake (COMPUTE_WH),SNOWFLAKE_SAMPLE_DATA.TPCDS_SF100TCL,CATALOG_RETURNS,CR_REFUNDED_CUSTOMER_SK
Snowflake (COMPUTE_WH),SNOWFLAKE_SAMPLE_DATA.TPCDS_SF100TCL,CATALOG_RETURNS,CR_REFUNDED_CDEMO_SK
Snowflake (COMPUTE_WH),SNOWFLAKE_SAMPLE_DATA.TPCDS_SF100TCL,CATALOG_RETURNS,CR_REFUNDED_HDEMO_SK
Snowflake (COMPUTE_WH),SNOWFLAKE_SAMPLE_DATA.TPCDS_SF100TCL,CATALOG_RETURNS,CR_REFUNDED_ADDR_SK
Snowflake (COMPUTE_WH),SNOWFLAKE_SAMPLE_DATA.TPCDS_SF100TCL,CATALOG_RETURNS,CR_RETURNING_CUSTOMER_SK
Snowflake (COMPUTE_WH),SNOWFLAKE_SAMPLE_DATA.TPCDS_SF100TCL,CATALOG_RETURNS,CR_RETURNING_CDEMO_SK
Snowflake (COMPUTE_WH),SNOWFLAKE_SAMPLE_DATA.TPCDS_SF100TCL,CATALOG_RETURNS,CR_RETURNING_HDEMO_SK
Snowflake (COMPUTE_WH),SNOWFLAKE_SAMPLE_DATA.TPCDS_SF100TCL,CATALOG_RETURNS,CR_RETURNING_ADDR_SK
Snowflake (COMPUTE_WH),SNOWFLAKE_SAMPLE_DATA.TPCDS_SF100TCL,CATALOG_RETURNS,CR_CALL_CENTER_SK
Snowflake (COMPUTE_WH),SNOWFLAKE_SAMPLE_DATA.TPCDS_SF100TCL,CATALOG_RETURNS,CR_CATALOG_PAGE_SK
Snowflake (COMPUTE_WH),SNOWFLAKE_SAMPLE_DATA.TPCDS_SF100TCL,CATALOG_RETURNS,CR_SHIP_MODE_SK
Snowflake (COMPUTE_WH),SNOWFLAKE_SAMPLE_DATA.TPCDS_SF100TCL,CATALOG_RETURNS,CR_WAREHOUSE_SK
Snowflake (COMPUTE_WH),SNOWFLAKE_SAMPLE_DATA.TPCDS_SF100TCL,CATALOG_RETURNS,CR_REASON_SK
Snowflake (COMPUTE_WH),SNOWFLAKE_SAMPLE_DATA.TPCDS_SF100TCL,CATALOG_RETURNS,CR_ORDER_NUMBER
Snowflake (COMPUTE_WH),SNOWFLAKE_SAMPLE_DATA.TPCDS_SF100TCL,CATALOG_RETURNS,CR_RETURN_QUANTITY
Snowflake (COMPUTE_WH),SNOWFLAKE_SAMPLE_DATA.TPCDS_SF100TCL,CATALOG_RETURNS,CR_RETURN_AMOUNT
Snowflake (COMPUTE_WH),SNOWFLAKE_SAMPLE_DATA.TPCDS_SF100TCL,CATALOG_RETURNS,CR_RETURN_TAX
Snowflake (COMPUTE_WH),SNOWFLAKE_SAMPLE_DATA.TPCDS_SF100TCL,CATALOG_RETURNS,CR_RETURN_AMT_INC_TAX
Snowflake (COMPUTE_WH),SNOWFLAKE_SAMPLE_DATA.TPCDS_SF100TCL,CATALOG_RETURNS,CR_FEE
Snowflake (COMPUTE_WH),SNOWFLAKE_SAMPLE_DATA.TPCDS_SF100TCL,CATALOG_RETURNS,CR_RETURN_SHIP_COST
Snowflake (COMPUTE_WH),SNOWFLAKE_SAMPLE_DATA.TPCDS_SF100TCL,CATALOG_RETURNS,CR_REFUNDED_CASH
Snowflake (COMPUTE_WH),SNOWFLAKE_SAMPLE_DATA.TPCDS_SF100TCL,CATALOG_RETURNS,CR_REVERSED_CHARGE
Snowflake (COMPUTE_WH),SNOWFLAKE_SAMPLE_DATA.TPCDS_SF100TCL,CATALOG_RETURNS,CR_STORE_CREDIT
Snowflake (COMPUTE_WH),SNOWFLAKE_SAMPLE_DATA.TPCDS_SF100TCL,CATALOG_RETURNS,CR_NET_LOSS
Snowflake (COMPUTE_WH),SNOWFLAKE_SAMPLE_DATA.TPCDS_SF100TCL,CUSTOMER_DEMOGRAPHICS,CD_DEMO_SK
Snowflake (COMPUTE_WH),SNOWFLAKE_SAMPLE_DATA.TPCDS_SF100TCL,CUSTOMER_DEMOGRAPHICS,CD_GENDER
Snowflake (COMPUTE_WH),SNOWFLAKE_SAMPLE_DATA.TPCDS_SF100TCL,CUSTOMER_DEMOGRAPHICS,CD_MARITAL_STATUS
Snowflake (COMPUTE_WH),SNOWFLAKE_SAMPLE_DATA.TPCDS_SF100TCL,CUSTOMER_DEMOGRAPHICS,CD_EDUCATION_STATUS
Snowflake (COMPUTE_WH),SNOWFLAKE_SAMPLE_DATA.TPCDS_SF100TCL,CUSTOMER_DEMOGRAPHICS,CD_PURCHASE_ESTIMATE
Snowflake (COMPUTE_WH),SNOWFLAKE_SAMPLE_DATA.TPCDS_SF100TCL,CUSTOMER_DEMOGRAPHICS,CD_CREDIT_RATING
Snowflake (COMPUTE_WH),SNOWFLAKE_SAMPLE_DATA.TPCDS_SF100TCL,CUSTOMER_DEMOGRAPHICS,CD_DEP_COUNT
Snowflake (COMPUTE_WH),SNOWFLAKE_SAMPLE_DATA.TPCDS_SF100TCL,CUSTOMER_DEMOGRAPHICS,CD_DEP_EMPLOYED_COUNT
Snowflake (COMPUTE_WH),SNOWFLAKE_SAMPLE_DATA.TPCDS_SF100TCL,CUSTOMER_DEMOGRAPHICS,CD_DEP_COLLEGE_COUNT
Snowflake (COMPUTE_WH),SNOWFLAKE_SAMPLE_DATA.TPCDS_SF100TCL,HOUSEHOLD_DEMOGRAPHICS,HD_DEMO_SK
Snowflake (COMPUTE_WH),SNOWFLAKE_SAMPLE_DATA.TPCDS_SF100TCL,HOUSEHOLD_DEMOGRAPHICS,HD_INCOME_BAND_SK
Snowflake (COMPUTE_WH),SNOWFLAKE_SAMPLE_DATA.TPCDS_SF100TCL,HOUSEHOLD_DEMOGRAPHICS,HD_BUY_POTENTIAL
Snowflake (COMPUTE_WH),SNOWFLAKE_SAMPLE_DATA.TPCDS_SF100TCL,HOUSEHOLD_DEMOGRAPHICS,HD_DEP_COUNT
Snowflake (COMPUTE_WH),SNOWFLAKE_SAMPLE_DATA.TPCDS_SF100TCL,HOUSEHOLD_DEMOGRAPHICS,HD_VEHICLE_COUNT
Snowflake (COMPUTE_WH),SNOWFLAKE_SAMPLE_DATA.TPCDS_SF100TCL,TIME_DIM,T_TIME_SK
Snowflake (COMPUTE_WH),SNOWFLAKE_SAMPLE_DATA.TPCDS_SF100TCL,TIME_DIM,T_TIME_ID
Snowflake (COMPUTE_WH),SNOWFLAKE_SAMPLE_DATA.TPCDS_SF100TCL,TIME_DIM,T_TIME
Snowflake (COMPUTE_WH),SNOWFLAKE_SAMPLE_DATA.TPCDS_SF100TCL,TIME_DIM,T_HOUR
Snowflake (COMPUTE_WH),SNOWFLAKE_SAMPLE_DATA.TPCDS_SF100TCL,TIME_DIM,T_MINUTE
Snowflake (COMPUTE_WH),SNOWFLAKE_SAMPLE_DATA.TPCDS_SF100TCL,TIME_DIM,T_SECOND
Snowflake (COMPUTE_WH),SNOWFLAKE_SAMPLE_DATA.TPCDS_SF100TCL,TIME_DIM,T_AM_PM
Snowflake (COMPUTE_WH),SNOWFLAKE_SAMPLE_DATA.TPCDS_SF100TCL,TIME_DIM,T_SHIFT
Snowflake (COMPUTE_WH),SNOWFLAKE_SAMPLE_DATA.TPCDS_SF100TCL,TIME_DIM,T_SUB_SHIFT
Snowflake (COMPUTE_WH),SNOWFLAKE_SAMPLE_DATA.TPCDS_SF100TCL,TIME_DIM,T_MEAL_TIME
Snowflake (COMPUTE_WH),SNOWFLAKE_SAMPLE_DATA.TPCDS_SF100TCL,WEB_RETURNS,WR_RETURNED_DATE_SK
Snowflake (COMPUTE_WH),SNOWFLAKE_SAMPLE_DATA.TPCDS_SF100TCL,WEB_RETURNS,WR_RETURNED_TIME_SK
Snowflake (COMPUTE_WH),SNOWFLAKE_SAMPLE_DATA.TPCDS_SF100TCL,WEB_RETURNS,WR_ITEM_SK
Snowflake (COMPUTE_WH),SNOWFLAKE_SAMPLE_DATA.TPCDS_SF100TCL,WEB_RETURNS,WR_REFUNDED_CUSTOMER_SK
Snowflake (COMPUTE_WH),SNOWFLAKE_SAMPLE_DATA.TPCDS_SF100TCL,WEB_RETURNS,WR_REFUNDED_CDEMO_SK
Snowflake (COMPUTE_WH),SNOWFLAKE_SAMPLE_DATA.TPCDS_SF100TCL,WEB_RETURNS,WR_REFUNDED_HDEMO_SK
Snowflake (COMPUTE_WH),SNOWFLAKE_SAMPLE_DATA.TPCDS_SF100TCL,WEB_RETURNS,WR_REFUNDED_ADDR_SK
Snowflake (COMPUTE_WH),SNOWFLAKE_SAMPLE_DATA.TPCDS_SF100TCL,WEB_RETURNS,WR_RETURNING_CUSTOMER_SK
Snowflake (COMPUTE_WH),SNOWFLAKE_SAMPLE_DATA.TPCDS_SF100TCL,WEB_RETURNS,WR_RETURNING_CDEMO_SK
Snowflake (COMPUTE_WH),SNOWFLAKE_SAMPLE_DATA.TPCDS_SF100TCL,WEB_RETURNS,WR_RETURNING_HDEMO_SK
Snowflake (COMPUTE_WH),SNOWFLAKE_SAMPLE_DATA.TPCDS_SF100TCL,WEB_RETURNS,WR_RETURNING_ADDR_SK
Snowflake (COMPUTE_WH),SNOWFLAKE_SAMPLE_DATA.TPCDS_SF100TCL,WEB_RETURNS,WR_WEB_PAGE_SK
Snowflake (COMPUTE_WH),SNOWFLAKE_SAMPLE_DATA.TPCDS_SF100TCL,WEB_RETURNS,WR_REASON_SK
Snowflake (COMPUTE_WH),SNOWFLAKE_SAMPLE_DATA.TPCDS_SF100TCL,WEB_RETURNS,WR_ORDER_NUMBER
Snowflake (COMPUTE_WH),SNOWFLAKE_SAMPLE_DATA.TPCDS_SF100TCL,WEB_RETURNS,WR_RETURN_QUANTITY
Snowflake (COMPUTE_WH),SNOWFLAKE_SAMPLE_DATA.TPCDS_SF100TCL,WEB_RETURNS,WR_RETURN_AMT
Snowflake (COMPUTE_WH),SNOWFLAKE_SAMPLE_DATA.TPCDS_SF100TCL,WEB_RETURNS,WR_RETURN_TAX
Snowflake (COMPUTE_WH),SNOWFLAKE_SAMPLE_DATA.TPCDS_SF100TCL,WEB_RETURNS,WR_RETURN_AMT_INC_TAX
Snowflake (COMPUTE_WH),SNOWFLAKE_SAMPLE_DATA.TPCDS_SF100TCL,WEB_RETURNS,WR_FEE
Snowflake (COMPUTE_WH),SNOWFLAKE_SAMPLE_DATA.TPCDS_SF100TCL,WEB_RETURNS,WR_RETURN_SHIP_COST
Snowflake (COMPUTE_WH),SNOWFLAKE_SAMPLE_DATA.TPCDS_SF100TCL,WEB_RETURNS,WR_REFUNDED_CASH
Snowflake (COMPUTE_WH),SNOWFLAKE_SAMPLE_DATA.TPCDS_SF100TCL,WEB_RETURNS,WR_REVERSED_CHARGE
Snowflake (COMPUTE_WH),SNOWFLAKE_SAMPLE_DATA.TPCDS_SF100TCL,WEB_RETURNS,WR_ACCOUNT_CREDIT
Snowflake (COMPUTE_WH),SNOWFLAKE_SAMPLE_DATA.TPCDS_SF100TCL,WEB_RETURNS,WR_NET_LOSS
Snowflake (COMPUTE_WH),SNOWFLAKE_SAMPLE_DATA.TPCDS_SF100TCL,WEB_SITE,WEB_SITE_SK
Snowflake (COMPUTE_WH),SNOWFLAKE_SAMPLE_DATA.TPCDS_SF100TCL,WEB_SITE,WEB_SITE_ID
Snowflake (COMPUTE_WH),SNOWFLAKE_SAMPLE_DATA.TPCDS_SF100TCL,WEB_SITE,WEB_REC_START_DATE
Snowflake (COMPUTE_WH),SNOWFLAKE_SAMPLE_DATA.TPCDS_SF100TCL,WEB_SITE,WEB_REC_END_DATE
Snowflake (COMPUTE_WH),SNOWFLAKE_SAMPLE_DATA.TPCDS_SF100TCL,WEB_SITE,WEB_NAME
Snowflake (COMPUTE_WH),SNOWFLAKE_SAMPLE_DATA.TPCDS_SF100TCL,WEB_SITE,WEB_OPEN_DATE_SK
Snowflake (COMPUTE_WH),SNOWFLAKE_SAMPLE_DATA.TPCDS_SF100TCL,WEB_SITE,WEB_CLOSE_DATE_SK
Snowflake (COMPUTE_WH),SNOWFLAKE_SAMPLE_DATA.TPCDS_SF100TCL,WEB_SITE,WEB_CLASS
Snowflake (COMPUTE_WH),SNOWFLAKE_SAMPLE_DATA.TPCDS_SF100TCL,WEB_SITE,WEB_MANAGER
Snowflake (COMPUTE_WH),SNOWFLAKE_SAMPLE_DATA.TPCDS_SF100TCL,WEB_SITE,WEB_MKT_ID
Snowflake (COMPUTE_WH),SNOWFLAKE_SAMPLE_DATA.TPCDS_SF100TCL,WEB_SITE,WEB_MKT_CLASS
Snowflake (COMPUTE_WH),SNOWFLAKE_SAMPLE_DATA.TPCDS_SF100TCL,WEB_SITE,WEB_MKT_DESC
Snowflake (COMPUTE_WH),SNOWFLAKE_SAMPLE_DATA.TPCDS_SF100TCL,WEB_SITE,WEB_MARKET_MANAGER
Snowflake (COMPUTE_WH),SNOWFLAKE_SAMPLE_DATA.TPCDS_SF100TCL,WEB_SITE,WEB_COMPANY_ID
Snowflake (COMPUTE_WH),SNOWFLAKE_SAMPLE_DATA.TPCDS_SF100TCL,WEB_SITE,WEB_COMPANY_NAME
Snowflake (COMPUTE_WH),SNOWFLAKE_SAMPLE_DATA.TPCDS_SF100TCL,WEB_SITE,WEB_STREET_NUMBER
Snowflake (COMPUTE_WH),SNOWFLAKE_SAMPLE_DATA.TPCDS_SF100TCL,WEB_SITE,WEB_STREET_NAME
Snowflake (COMPUTE_WH),SNOWFLAKE_SAMPLE_DATA.TPCDS_SF100TCL,WEB_SITE,WEB_STREET_TYPE
Snowflake (COMPUTE_WH),SNOWFLAKE_SAMPLE_DATA.TPCDS_SF100TCL,WEB_SITE,WEB_SUITE_NUMBER
Snowflake (COMPUTE_WH),SNOWFLAKE_SAMPLE_DATA.TPCDS_SF100TCL,WEB_SITE,WEB_CITY
Snowflake (COMPUTE_WH),SNOWFLAKE_SAMPLE_DATA.TPCDS_SF100TCL,WEB_SITE,WEB_COUNTY
Snowflake (COMPUTE_WH),SNOWFLAKE_SAMPLE_DATA.TPCDS_SF100TCL,WEB_SITE,WEB_STATE
Snowflake (COMPUTE_WH),SNOWFLAKE_SAMPLE_DATA.TPCDS_SF100TCL,WEB_SITE,WEB_ZIP
Snowflake (COMPUTE_WH),SNOWFLAKE_SAMPLE_DATA.TPCDS_SF100TCL,WEB_SITE,WEB_COUNTRY
Snowflake (COMPUTE_WH),SNOWFLAKE_SAMPLE_DATA.TPCDS_SF100TCL,WEB_SITE,WEB_GMT_OFFSET
Snowflake (COMPUTE_WH),SNOWFLAKE_SAMPLE_DATA.TPCDS_SF100TCL,WEB_SITE,WEB_TAX_PERCENTAGE
Snowflake (COMPUTE_WH),SNOWFLAKE_SAMPLE_DATA.TPCDS_SF10TCL,CALL_CENTER,CC_CALL_CENTER_SK
Snowflake (COMPUTE_WH),SNOWFLAKE_SAMPLE_DATA.TPCDS_SF10TCL,CALL_CENTER,CC_CALL_CENTER_ID
Snowflake (COMPUTE_WH),SNOWFLAKE_SAMPLE_DATA.TPCDS_SF10TCL,CALL_CENTER,CC_REC_START_DATE
